date,mmsi,lat,lon,fishing_hours
2019-01-31,247147420,37.4,12.8,2.1338
2019-01-31,247147420,37.4,12.6,1.0972
2019-01-31,247147310,37.4,12.6,0.0
2019-01-31,247147290,37.4,12.4,0.3888
2019-01-31,247146970,37.4,12.4,0.0
2019-01-31,247146460,37.4,12.7,0.0
2019-01-31,247146460,37.4,12.6,0.0
2019-01-31,247146140,37.4,12.6,0.0
2019-01-31,247146110,37.4,13.0,0.0
2019-01-31,247145460,37.4,12.7,2.9474
2019-01-31,247145460,37.4,13.0,0.0
2019-01-31,247145460,37.4,12.9,0.5202
2019-01-31,247145460,37.4,12.8,1.3322
2019-01-31,247145230,37.4,13.0,1.0555
2019-01-31,247145230,37.4,12.9,2.3888
2019-01-31,247144750,37.4,15.0,0.0
2019-01-31,247144750,37.4,15.1,0.0
2019-01-31,247144640,37.4,12.9,2.6805
2019-01-31,247144640,37.4,12.8,2.9583
2019-01-31,247144640,37.4,13.0,0.5386
2019-01-31,247144110,37.4,12.5,0.0
2019-01-31,247144110,37.4,12.4,0.0
2019-01-31,247143860,37.4,12.4,0.0
2019-01-31,247143860,37.4,12.5,0.0
2019-01-31,247143120,37.4,13.0,0.0
2019-01-31,247143120,37.4,12.7,3.4188
2019-01-31,247143120,37.4,12.9,1.2969
2019-01-31,247143120,37.4,12.8,2.1636
2019-01-31,247143120,37.4,12.6,0.8288
2019-01-31,247142820,37.4,12.4,0.0
2019-01-31,247142580,37.4,13.0,0.0
2019-01-31,247142580,37.4,12.9,0.0
2019-01-31,247142180,37.4,15.1,3.4055
2019-01-31,247142080,37.4,13.0,0.0
2019-01-31,247142080,37.4,12.8,1.7527
2019-01-31,247142080,37.4,12.9,0.0
2019-01-31,247142080,37.4,13.1,0.0
2019-01-31,247142070,37.4,13.0,0.0
2019-01-31,247142070,37.4,12.8,2.3972
2019-01-31,247142070,37.4,12.9,1.125
2019-01-31,247141630,37.4,15.1,2.3311
2019-01-31,247141390,37.4,13.0,0.0
2019-01-31,247301700,37.6,12.5,0.0
2019-01-31,247141360,37.4,12.9,0.0
2019-01-31,247141360,37.4,12.8,0.2638
2019-01-31,247141250,37.4,13.0,0.0
2019-01-31,247141250,37.4,12.8,0.7861
2019-01-31,247141250,37.4,12.9,0.0
2019-01-31,247140880,37.4,13.0,0.0
2019-01-31,247140840,37.4,12.8,0.5333
2019-01-31,247140840,37.4,12.9,0.6197
2019-01-31,247140840,37.4,13.0,0.0
2019-01-31,247140790,37.4,13.0,0.0
2019-01-31,247140580,37.4,15.0,0.0
2019-01-31,247140370,37.4,13.1,1.8669
2019-01-31,247140370,37.4,13.0,0.0
2019-01-31,247140330,37.4,13.0,0.0
2019-01-31,247140280,37.4,13.0,0.0
2019-01-31,247140280,37.4,12.9,1.4166
2019-01-31,247140280,37.4,12.8,0.0
2019-01-31,247140260,37.4,13.0,0.0
2019-01-31,247140240,37.4,12.9,0.3077
2019-01-31,247140240,37.4,12.8,1.3172
2019-01-31,247140240,37.4,13.0,0.0
2019-01-31,247140220,37.4,12.8,0.0
2019-01-31,247140220,37.4,13.0,0.0
2019-01-31,247140220,37.4,12.9,1.6058
2019-01-31,247140210,37.4,13.0,0.0
2019-01-31,247140190,37.4,13.0,0.0
2019-01-31,247140170,37.4,13.1,0.0
2019-01-31,247140170,37.4,13.0,0.0
2019-01-31,247123930,37.4,13.0,0.0
2019-01-31,247113150,37.4,13.1,0.5416
2019-01-31,247113150,37.4,13.0,0.0
2019-01-31,247103560,37.4,12.9,0.0
2019-01-31,247103560,37.4,13.1,0.0
2019-01-31,247103560,37.4,13.0,0.0
2019-01-31,247103560,37.4,12.8,1.8775
2019-01-31,247091160,37.4,13.0,0.0
2019-01-31,247091160,37.4,12.8,2.1255
2019-01-31,247091160,37.4,12.9,1.333
2019-01-31,247083460,37.4,13.0,0.8138
2019-01-31,247083460,37.4,12.9,1.0388
2019-01-31,247083350,37.4,12.6,0.0
2019-01-31,247081980,37.4,13.0,0.0
2019-01-31,247081890,37.4,12.5,0.0
2019-01-31,247080920,37.4,13.0,1.3275
2019-01-31,247080920,37.4,13.1,4.5613
2019-01-31,247080210,37.4,12.4,0.0
2019-01-31,247070730,37.4,13.0,0.8358
2019-01-31,247070730,37.4,13.1,0.0
2019-01-31,247070730,37.4,12.9,0.0
2019-01-31,247070730,37.4,12.8,0.0
2019-01-31,247053680,37.4,13.0,0.0
2019-01-31,247053680,37.4,13.1,0.0
2019-01-31,247053680,37.4,12.8,0.0
2019-01-31,247053680,37.4,12.9,0.0
2019-01-31,247053670,37.4,13.1,0.2669
2019-01-31,247053670,37.4,12.9,0.6302
2019-01-31,247053670,37.4,12.8,0.0
2019-01-31,247053670,37.4,13.0,0.0
