msg_type,mmsi,ship_name,meta_lat,meta_lon,time_utc,cog,comm_state,latitude,longitude,message_id,nav_status,pos_accuracy,raim,rot,repeat_ind,sog,spare,manoeuvre_ind,timestamp,heading,user_id,is_valid
PositionReport,247041800,ANTONELLO DA MESSINA,37.98587,12.34217,2026-03-22 14:19:30.353255879 +0000 UTC,14.4,66670,37.98587,12.342170000000001,1,0,True,False,-128,0,0,0,0,29,511,247041800,True
PositionReport,247536000,MARE JONIO          ,38.01142,12.51948,2026-03-22 14:19:31.142513418 +0000 UTC,149.7,85098,38.01142333333333,12.519475,3,5,False,False,0,0,0,0,0,29,182,247536000,True
PositionReport,247443700,NEREA               ,38.21552,15.2449,2026-03-22 14:19:31.322546082 +0000 UTC,82.9,84938,38.21552333333333,15.244896666666667,3,5,True,False,0,0,0,0,0,31,75,247443700,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.29255,15.2537,2026-03-22 14:19:31.762779756 +0000 UTC,311,66724,38.292548333333336,15.253696666666666,1,0,True,False,-127,0,28.2,0,0,31,308,247540100,True
PositionReport,247141500,ECO AUGUSTA,37.09587,13.94059,2026-03-22 14:19:31.904416869 +0000 UTC,360,81965,37.095866666666666,13.940589999999998,1,3,True,True,-128,0,0,0,0,31,511,247141500,True
PositionReport,247342000,LAURANA             ,38.2164,15.24302,2026-03-22 14:19:32.617163794 +0000 UTC,94,84938,38.21639833333334,15.24302,3,5,True,False,0,0,0,0,0,32,319,247342000,True
PositionReport,247488200,ALESSANDRO MORACE   ,38.14847,15.63763,2026-03-22 14:19:34.496148553 +0000 UTC,330.3,99594,38.148469999999996,15.637626666666668,1,0,False,False,0,0,26.4,0,0,33,336,247488200,True
PositionReport,247452900,PELLEGRON           ,38.01049,12.50833,2026-03-22 14:19:51.264084986 +0000 UTC,0,85354,38.01049166666667,12.508326666666667,3,5,False,False,0,0,0,0,0,49,306,247452900,True
PositionReport,247000300,PIETRO NOVELLI,38.01044,12.5098,2026-03-22 14:19:54.679574389 +0000 UTC,109.1,80874,38.01043666666667,12.509798333333332,3,5,True,False,0,0,0,0,0,53,322,247000300,True
PositionReport,238481940,INKA,38.01526,12.49879,2026-03-22 14:19:58.35196051 +0000 UTC,360,23628,38.015256666666666,12.498791666666667,1,0,True,True,3,0,0,0,0,58,511,238481940,True
PositionReport,247003800,SIMONE MARTINI      ,38.01019,12.5087,2026-03-22 14:20:04.281881547 +0000 UTC,250.5,84730,38.01018833333333,12.508700000000001,3,5,True,False,0,0,0,0,0,3,313,247003800,True
PositionReport,247320500,MARCO M             ,38.2183,15.24128,2026-03-22 14:20:05.286452641 +0000 UTC,114.1,23632,38.218295,15.241276666666666,1,0,True,False,0,0,0,0,0,3,286,247320500,True
PositionReport,247415900,VITTORIO MORACE     ,38.0133,12.51155,2026-03-22 14:20:07.903498549 +0000 UTC,351.6,2251,38.01329833333333,12.511548333333334,1,0,True,False,0,0,0,0,0,7,359,247415900,True
PositionReport,247453600,ECO NAPOLI          ,38.05519,11.84338,2026-03-22 14:20:20.621304754 +0000 UTC,331.1,2285,38.055185,11.843376666666668,1,0,False,False,-1,0,21.6,0,0,18,331,247453600,True
PositionReport,247234700,ACRUX               ,38.21692,15.24809,2026-03-22 14:20:27.130834224 +0000 UTC,280.1,99318,38.216915,15.24809,1,0,True,False,-128,0,0,0,0,27,511,247234700,True
PositionReport,247387500,CARMEN M,37.93336,12.32512,2026-03-22 14:20:28.64238715 +0000 UTC,56.6,66607,37.93336,12.325123333333332,1,0,True,False,0,0,0,0,0,25,191,247387500,True
PositionReport,247042500,TINDARI JET         ,38.2191,15.62518,2026-03-22 14:20:29.187667989 +0000 UTC,256.4,7057,38.219098333333335,15.625176666666666,3,0,True,False,0,0,21.8,2,0,26,250,247042500,True
PositionReport,247146650,MARIA MADRE,37.97418,12.4384,2026-03-22 14:20:29.617531568 +0000 UTC,213.6,49166,37.97417666666667,12.438398333333334,1,15,True,True,-128,0,8.1,0,0,29,511,247146650,True
PositionReport,247041800,ANTONELLO DA MESSINA,37.98602,12.34218,2026-03-22 14:20:30.365158064 +0000 UTC,355.7,49161,37.98602166666667,12.342175,1,0,True,False,-128,0,0.2,0,0,29,511,247041800,True
PositionReport,247042500,TINDARI JET         ,38.21902,15.62479,2026-03-22 14:20:32.176818896 +0000 UTC,256,0,38.219015,15.624786666666667,1,0,True,False,0,0,22.1,2,0,29,251,247042500,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.29688,15.24499,2026-03-22 14:20:34.043444407 +0000 UTC,300,99578,38.296875,15.244991666666666,1,0,True,False,0,0,28.3,0,0,33,300,247540100,True
PositionReport,247434500,SIKANIA             ,38.18952,15.6191,2026-03-22 14:20:36.859279135 +0000 UTC,7.5,34146,38.189521666666664,15.619103333333333,1,0,False,False,-127,0,12.6,0,0,36,182,247434500,True
PositionReport,247488200,ALESSANDRO MORACE   ,38.15543,15.63223,2026-03-22 14:20:40.614841057 +0000 UTC,327.4,49204,38.155433333333335,15.632231666666666,1,0,False,False,0,0,26.2,0,0,40,332,247488200,True
PositionReport,247141500,ECO AUGUSTA,37.09587,13.94059,2026-03-22 14:20:43.00031275 +0000 UTC,360,23632,37.09587333333333,13.940586666666666,1,3,True,True,-128,0,0,0,0,42,511,247141500,True
PositionReport,247430200,LADY MARIELLA,38.21108,15.26936,2026-03-22 14:20:50.937535079 +0000 UTC,295.1,86090,38.21108166666667,15.269363333333333,3,5,True,False,0,0,0,0,0,50,11,247430200,True
PositionReport,258107000,OLYMPIC DELTA       ,38.01279,12.51934,2026-03-22 14:20:52.788707481 +0000 UTC,325.4,84714,38.01279,12.519335000000002,3,5,False,False,0,0,0,2,0,53,68,258107000,True
PositionReport,538007646,SEA JAGUAR          ,38.21947,15.30425,2026-03-22 14:20:54.438866827 +0000 UTC,189.2,0,38.21946833333333,15.304248333333334,3,1,True,False,0,0,0,0,0,39,58,538007646,True
PositionReport,238481940,INKA,38.01526,12.49879,2026-03-22 14:20:58.33695749 +0000 UTC,360,2231,38.01526166666667,12.498791666666667,1,0,True,True,14,0,0,0,0,58,511,238481940,True
PositionReport,247265400,CITTA' DI MILAZZO,38.21697,15.2477,2026-03-22 14:21:04.936721839 +0000 UTC,102,32948,38.216966666666664,15.2477,1,0,False,False,-128,0,0,0,0,2,511,247265400,True
PositionReport,247320500,MARCO M             ,38.2183,15.24128,2026-03-22 14:21:05.276470202 +0000 UTC,114.1,2234,38.21829666666667,15.241276666666666,1,0,True,False,0,0,0,0,0,3,286,247320500,True
PositionReport,247003700,PAOLO VERONESE,38.01332,12.50654,2026-03-22 14:21:06.270370484 +0000 UTC,234.9,86266,38.01332333333333,12.506536666666667,3,5,True,True,0,0,0,0,0,5,184,247003700,True
PositionReport,247415900,VITTORIO MORACE     ,38.0133,12.51154,2026-03-22 14:21:07.895284991 +0000 UTC,351.6,98597,38.01330333333333,12.511535,1,0,True,False,0,0,0,0,0,7,358,247415900,True
PositionReport,249596000,CLIO                ,38.01346,12.50761,2026-03-22 14:21:13.049864726 +0000 UTC,254.5,84938,38.01345666666667,12.507613333333333,3,5,True,False,0,0,0,0,0,12,21,249596000,True
PositionReport,247453600,ECO NAPOLI          ,38.06055,11.83962,2026-03-22 14:21:21.455768973 +0000 UTC,331,49232,38.06054666666667,11.839616666666666,1,0,False,False,-5,0,21.6,0,0,19,331,247453600,True
PositionReport,247042100,HELGA,38.00996,12.51117,2026-03-22 14:21:22.055282129 +0000 UTC,360,84826,38.00996,12.511173333333334,3,5,False,True,-128,0,0,0,0,21,511,247042100,True
PositionReport,247234700,ACRUX               ,38.2169,15.2481,2026-03-22 14:21:27.217103983 +0000 UTC,280.1,81969,38.216903333333335,15.248103333333335,1,0,True,False,-128,0,0,0,0,26,511,247234700,True
PositionReport,247387500,CARMEN M,37.93336,12.32514,2026-03-22 14:21:28.694852481 +0000 UTC,56.6,49209,37.93335833333333,12.325136666666667,1,0,True,False,0,0,0,0,0,25,191,247387500,True
PositionReport,247146650,MARIA MADRE,37.97229,12.4368,2026-03-22 14:21:29.562562696 +0000 UTC,212.1,33872,37.97228833333334,12.436796666666668,1,15,True,True,-128,0,8.1,0,0,29,511,247146650,True
PositionReport,247041800,ANTONELLO DA MESSINA,37.98602,12.3422,2026-03-22 14:21:30.33254085 +0000 UTC,66,33902,37.98602,12.342203333333334,1,0,True,False,-128,0,0,0,0,29,511,247041800,True
PositionReport,247453600,ECO NAPOLI          ,38.06151,11.83894,2026-03-22 14:21:32.720259672 +0000 UTC,330.9,4051,38.06151333333333,11.838940000000001,3,0,False,False,0,0,21.6,0,0,30,331,247453600,True
PositionReport,247003700,PAOLO VERONESE,38.01329,12.50654,2026-03-22 14:24:05.731306936 +0000 UTC,234.9,83530,38.01329,12.506536666666667,3,5,True,True,0,0,0,0,0,5,184,247003700,True
PositionReport,238481940,INKA,38.01529,12.49884,2026-03-22 14:24:07.601583191 +0000 UTC,360,23648,38.01529,12.498841666666667,1,0,True,True,9,0,0,0,0,7,511,238481940,True
PositionReport,247415900,VITTORIO MORACE     ,38.01329,12.51153,2026-03-22 14:24:07.945701404 +0000 UTC,351.6,77037,38.01329166666667,12.511533333333334,3,0,True,False,0,0,0,0,0,8,359,247415900,True
PositionReport,249596000,CLIO                ,38.01346,12.50762,2026-03-22 14:24:12.9843046 +0000 UTC,254.5,84938,38.013455,12.507616666666667,3,5,True,False,0,0,0,0,0,12,21,249596000,True
PositionReport,247415900,VITTORIO MORACE     ,38.01329,12.51153,2026-03-22 14:24:19.719048039 +0000 UTC,351.6,33504,38.01329333333333,12.511533333333334,1,0,True,False,0,0,0,0,0,19,359,247415900,True
PositionReport,247453600,ECO NAPOLI          ,38.07634,11.82848,2026-03-22 14:24:21.426567999 +0000 UTC,330.8,2246,38.076335,11.828481666666667,1,0,False,False,-6,0,21.5,0,0,19,331,247453600,True
PositionReport,244730000,SCHELDEGRACHT       ,38.45563,15.6015,2026-03-22 14:24:22.990118118 +0000 UTC,310.4,49219,38.45562666666667,15.601496666666666,1,0,True,False,3,0,17.2,0,0,21,309,244730000,True
PositionReport,247320500,MARCO M             ,38.21827,15.24127,2026-03-22 14:24:24.273580528 +0000 UTC,114.1,23648,38.218271666666666,15.241268333333332,1,0,True,False,0,0,0,0,0,22,286,247320500,True
PositionReport,247387500,CARMEN M,37.93336,12.32514,2026-03-22 14:24:28.681892387 +0000 UTC,56.6,2224,37.933355,12.325141666666667,1,0,True,False,0,0,0,0,0,25,191,247387500,True
PositionReport,247146650,MARIA MADRE,37.96656,12.43222,2026-03-22 14:24:30.043151302 +0000 UTC,214.4,66658,37.966561666666664,12.432221666666667,1,15,True,True,-128,0,8.2,0,0,29,511,247146650,True
PositionReport,247041800,ANTONELLO DA MESSINA,37.98603,12.34221,2026-03-22 14:24:30.469139301 +0000 UTC,71.9,81931,37.98603166666667,12.34221,1,0,True,False,-128,0,0,0,0,29,511,247041800,True
PositionReport,247146650,MARIA MADRE,37.96625,12.43196,2026-03-22 14:24:39.693149668 +0000 UTC,213.9,28515,37.96625166666667,12.43196,3,15,True,True,-128,0,8,0,0,39,511,247146650,True
PositionReport,247488200,ALESSANDRO MORACE   ,38.18371,15.61679,2026-03-22 14:25:00.435875225 +0000 UTC,347.7,65543,38.18371333333334,15.61679,1,0,True,False,0,0,26.6,0,0,59,349,247488200,True
PositionReport,247265400,CITTA' DI MILAZZO,38.217,15.2477,2026-03-22 14:25:03.613762646 +0000 UTC,102,65669,38.217,15.2477,1,0,False,False,-128,0,0,0,0,1,511,247265400,True
PositionReport,211879870,SEA-WATCH 5         ,38.0111,12.51004,2026-03-22 14:25:05.034477598 +0000 UTC,0,84010,38.01109833333333,12.51004,3,5,True,False,0,0,0,0,0,5,323,211879870,True
PositionReport,238481940,INKA,38.01529,12.49885,2026-03-22 14:25:07.592472025 +0000 UTC,360,2257,38.01528666666666,12.498845,1,0,True,True,-9,0,0,0,0,7,511,238481940,True
PositionReport,247415900,VITTORIO MORACE     ,38.01329,12.51154,2026-03-22 14:25:19.710090839 +0000 UTC,351.6,23652,38.01329166666667,12.511543333333332,1,0,True,False,0,0,0,0,0,19,359,247415900,True
PositionReport,247453600,ECO NAPOLI          ,38.08159,11.82476,2026-03-22 14:25:21.330327901 +0000 UTC,331.2,99100,38.08159166666667,11.824761666666666,1,0,False,False,-2,0,21.6,0,0,19,332,247453600,True
PositionReport,247320500,MARCO M             ,38.21828,15.24127,2026-03-22 14:25:24.272314657 +0000 UTC,114.1,2237,38.21828,15.241268333333332,1,0,True,False,0,0,0,0,0,22,286,247320500,True
PositionReport,247488200,ALESSANDRO MORACE   ,38.18688,15.61599,2026-03-22 14:25:26.651101154 +0000 UTC,349.1,84893,38.18687833333333,15.615993333333334,3,0,True,False,0,0,26.8,0,0,26,350,247488200,True
PositionReport,311015300,CHRYSANTHEMUM       ,38.23205,15.32234,2026-03-22 14:25:29.428497008 +0000 UTC,303,0,38.232045,15.322343333333333,3,1,True,False,0,0,0,0,0,28,38,311015300,True
PositionReport,247146650,MARIA MADRE,37.96463,12.43086,2026-03-22 14:25:30.034082419 +0000 UTC,209.9,49166,37.96463166666667,12.430858333333333,1,15,True,True,-128,0,8,0,0,29,511,247146650,True
PositionReport,247443700,NEREA               ,38.21555,15.2449,2026-03-22 14:25:31.343082697 +0000 UTC,82.9,84938,38.21554833333333,15.2449,3,5,True,False,0,0,0,0,0,30,75,247443700,True
PositionReport,247536000,MARE JONIO          ,38.0114,12.51945,2026-03-22 14:25:31.405109045 +0000 UTC,149.7,83946,38.0114,12.519453333333333,3,5,False,False,0,0,0,0,0,30,183,247536000,True
PositionReport,247387500,CARMEN M,37.93334,12.32515,2026-03-22 14:25:38.059622136 +0000 UTC,148.8,4449,37.93334166666667,12.325145,3,0,True,False,-127,0,0.1,0,0,34,183,247387500,True
PositionReport,247041800,ANTONELLO DA MESSINA,37.98602,12.34222,2026-03-22 14:25:39.6170839 +0000 UTC,120.2,34249,37.98602166666667,12.342216666666667,1,0,True,False,-128,0,0,0,0,39,511,247041800,True
PositionReport,247452900,PELLEGRON           ,38.01049,12.50833,2026-03-22 14:25:41.554607847 +0000 UTC,0,88074,38.01049,12.508331666666667,3,5,False,False,0,0,0,0,0,40,306,247452900,True
PositionReport,247387500,CARMEN M,37.93335,12.32513,2026-03-22 14:25:47.617804647 +0000 UTC,268.9,81974,37.933345,12.32513,1,0,True,False,-127,0,0.1,0,0,44,177,247387500,True
PositionReport,247000300,PIETRO NOVELLI,38.0104,12.50983,2026-03-22 14:25:47.957418459 +0000 UTC,106.6,87818,38.010396666666665,12.509831666666665,3,5,True,False,0,0,0,0,0,47,322,247000300,True
PositionReport,247141500,ECO AUGUSTA,37.09587,13.94061,2026-03-22 14:25:52.921382817 +0000 UTC,142,100276,37.09587,13.940605,1,3,True,True,-128,0,0,0,0,52,511,247141500,True
PositionReport,247003800,SIMONE MARTINI      ,38.01021,12.50868,2026-03-22 14:26:03.661060678 +0000 UTC,250.5,84954,38.01021333333333,12.508675,3,5,True,False,0,0,0,0,0,3,313,247003800,True
PositionReport,247265400,CITTA' DI MILAZZO,38.217,15.24767,2026-03-22 14:26:03.684491782 +0000 UTC,102,49204,38.217,15.247666666666667,1,0,False,False,-128,0,0,0,0,1,511,247265400,True
PositionReport,238481940,INKA,38.01528,12.49885,2026-03-22 14:26:07.834188534 +0000 UTC,360,114701,38.01528333333333,12.498846666666667,1,0,True,True,8,0,0,0,0,7,511,238481940,True
PositionReport,247488200,ALESSANDRO MORACE   ,38.19209,15.61502,2026-03-22 14:26:08.296998127 +0000 UTC,351.2,81976,38.192085,15.615018333333333,1,0,True,False,127,0,27.1,0,0,7,355,247488200,True
PositionReport,244730000,SCHELDEGRACHT       ,38.46128,15.59317,2026-03-22 14:26:11.109173325 +0000 UTC,310.8,23656,38.461275,15.593169999999999,1,0,True,True,-7,0,17.2,0,0,60,309,244730000,True
PositionReport,247042500,TINDARI JET         ,38.21127,15.57831,2026-03-22 14:26:15.037978486 +0000 UTC,232.8,2249,38.21126833333334,15.578313333333334,1,0,True,False,0,0,23,2,0,12,235,247042500,True
PositionReport,247415900,VITTORIO MORACE     ,38.01329,12.51155,2026-03-22 14:26:19.698648984 +0000 UTC,351.6,2205,38.01329,12.51155,1,0,True,False,0,0,0,0,0,19,359,247415900,True
PositionReport,247453600,ECO NAPOLI          ,38.08689,11.82109,2026-03-22 14:26:21.319392589 +0000 UTC,331.3,81998,38.086885,11.821093333333332,1,0,False,False,-4,0,21.6,0,0,19,333,247453600,True
PositionReport,247146650,MARIA MADRE,37.96276,12.42945,2026-03-22 14:26:30.023598709 +0000 UTC,207.1,33890,37.962755,12.429448333333333,1,15,True,True,-128,0,8,0,0,29,511,247146650,True
PositionReport,247041800,ANTONELLO DA MESSINA,37.98555,12.34227,2026-03-22 14:26:39.746610393 +0000 UTC,169.9,23656,37.985548333333334,12.342265,1,0,True,False,-128,0,2.7,0,0,37,511,247041800,True
PositionReport,247387500,CARMEN M,37.93385,12.32387,2026-03-22 14:26:42.146829408 +0000 UTC,303.3,7808,37.93385166666667,12.323866666666667,3,0,True,False,127,0,4.8,0,0,39,190,247387500,True
PositionReport,247320500,MARCO M             ,38.21828,15.24128,2026-03-22 14:26:44.389803987 +0000 UTC,114.1,67196,38.21827666666666,15.241276666666666,1,0,True,False,0,0,0,0,0,42,286,247320500,True
PositionReport,247234700,ACRUX               ,38.21692,15.24811,2026-03-22 14:26:46.524598186 +0000 UTC,280.1,49203,38.216915,15.248108333333333,1,0,True,False,-128,0,0,0,0,45,511,247234700,True
PositionReport,247387500,CARMEN M,37.93393,12.32376,2026-03-22 14:26:47.607858353 +0000 UTC,307.1,67319,37.933928333333334,12.323761666666666,1,0,True,False,127,0,4.8,0,0,44,194,247387500,True
PositionReport,258107000,OLYMPIC DELTA       ,38.01282,12.51927,2026-03-22 14:26:52.386810875 +0000 UTC,325.4,85834,38.01282333333334,12.519273333333333,3,5,False,False,0,0,0,2,0,53,68,258107000,True
PositionReport,247430200,LADY MARIELLA,38.21109,15.26936,2026-03-22 14:26:52.843874147 +0000 UTC,117,88954,38.211085000000004,15.26936,3,5,True,False,0,0,0,0,0,52,11,247430200,True
PositionReport,538007646,SEA JAGUAR          ,38.21918,15.3041,2026-03-22 14:26:56.597600152 +0000 UTC,206.4,0,38.21918,15.304103333333334,3,1,True,False,0,0,0.1,0,0,40,51,538007646,True
PositionReport,238481940,INKA,38.01528,12.49885,2026-03-22 14:27:07.823733503 +0000 UTC,360,98593,38.01528333333333,12.498845,1,0,True,True,3,0,0,0,0,7,511,238481940,True
PositionReport,247003700,PAOLO VERONESE,38.01331,12.50657,2026-03-22 14:27:08.509203215 +0000 UTC,234.9,82074,38.013313333333336,12.506566666666666,3,5,True,True,0,0,0,0,0,7,184,247003700,True
PositionReport,249596000,CLIO                ,38.01345,12.50761,2026-03-22 14:27:13.029943954 +0000 UTC,254.5,84938,38.01344666666667,12.507613333333333,3,5,True,False,0,0,0,0,0,12,21,249596000,True
PositionReport,247453600,ECO NAPOLI          ,38.0922,11.81741,2026-03-22 14:27:21.309286312 +0000 UTC,331,66332,38.09219666666667,11.817405,1,0,False,False,7,0,21.7,0,0,19,333,247453600,True
PositionReport,247042100,HELGA,38.00999,12.51117,2026-03-22 14:27:21.903956721 +0000 UTC,360,87786,38.00998666666667,12.511171666666666,3,5,False,True,-128,0,0,0,0,21,511,247042100,True
PositionReport,247453600,ECO NAPOLI          ,38.09264,11.8171,2026-03-22 14:27:26.690026584 +0000 UTC,331,7491,38.092639999999996,11.817095,3,0,False,False,6,0,21.7,0,0,24,333,247453600,True
PositionReport,247415900,VITTORIO MORACE     ,38.01331,12.51155,2026-03-22 14:27:29.506609859 +0000 UTC,351.6,99406,38.013310000000004,12.511551666666666,1,0,True,False,0,0,0,0,0,29,359,247415900,True
PositionReport,247146650,MARIA MADRE,37.96082,12.42816,2026-03-22 14:27:30.013284049 +0000 UTC,208.4,23660,37.960816666666666,12.42816,1,15,True,True,-128,0,7.9,0,0,29,511,247146650,True
PositionReport,247041800,ANTONELLO DA MESSINA,37.9841,12.34223,2026-03-22 14:27:39.574985527 +0000 UTC,191.1,2238,37.9841,12.342231666666667,1,0,True,False,-128,0,6.3,0,0,39,511,247041800,True
PositionReport,247320500,MARCO M             ,38.21827,15.24125,2026-03-22 14:27:44.380526333 +0000 UTC,114.1,49191,38.218266666666665,15.24125,1,0,True,False,0,0,0,0,0,42,286,247320500,True
PositionReport,247387500,CARMEN M,37.93491,12.3227,2026-03-22 14:27:45.20253611 +0000 UTC,312.9,4176,37.93490833333333,12.322698333333333,3,0,True,False,-127,0,4.8,0,0,42,184,247387500,True
PositionReport,247234700,ACRUX               ,38.21692,15.24812,2026-03-22 14:27:46.512644572 +0000 UTC,280.1,34508,38.216915,15.248115,1,0,True,False,-128,0,0,0,0,45,511,247234700,True
PositionReport,247387500,CARMEN M,37.93494,12.32265,2026-03-22 14:27:47.679414944 +0000 UTC,311.8,49203,37.934935,12.322653333333333,1,0,True,False,-127,0,4.8,0,0,44,182,247387500,True
PositionReport,247000300,PIETRO NOVELLI,38.0104,12.50982,2026-03-22 14:27:58.601038222 +0000 UTC,106.6,83786,38.0104,12.50982,3,5,True,False,0,0,0,0,0,57,322,247000300,True
PositionReport,247488200,ALESSANDRO MORACE   ,38.20666,15.61232,2026-03-22 14:28:04.351510186 +0000 UTC,350.8,65694,38.20666000000001,15.612316666666667,1,0,True,False,0,0,27.3,0,0,3,354,247488200,True
PositionReport,211879870,SEA-WATCH 5         ,38.011,12.50999,2026-03-22 14:28:05.596289615 +0000 UTC,0,85322,38.011001666666665,12.509988333333332,3,5,True,False,0,0,0,0,0,6,323,211879870,True
PositionReport,238481940,INKA,38.01528,12.49885,2026-03-22 14:28:07.814137067 +0000 UTC,360,81933,38.01528166666667,12.498846666666667,1,0,True,True,-4,0,0,0,0,7,511,238481940,True
PositionReport,247453600,ECO NAPOLI          ,38.09751,11.81371,2026-03-22 14:28:21.30009257 +0000 UTC,331.1,49231,38.09750833333333,11.813711666666668,1,0,False,False,-7,0,21.7,0,0,19,332,247453600,True
PositionReport,244730000,SCHELDEGRACHT       ,38.46832,15.58235,2026-03-22 14:28:29.097043165 +0000 UTC,310.1,23664,38.46831833333333,15.582348333333334,1,0,True,True,3,0,17.3,0,0,60,309,244730000,True
PositionReport,247415900,VITTORIO MORACE     ,38.0133,12.51156,2026-03-22 14:28:29.51241404 +0000 UTC,351.6,81934,38.01329833333333,12.51156,1,0,True,False,0,0,0,0,0,29,359,247415900,True
PositionReport,247536000,MARE JONIO          ,38.01142,12.5195,2026-03-22 14:28:30.342523972 +0000 UTC,149.7,84378,38.01142333333333,12.519499999999999,3,5,False,False,0,0,0,0,0,29,183,247536000,True
PositionReport,311015300,CHRYSANTHEMUM       ,38.23207,15.32231,2026-03-22 14:28:30.55111858 +0000 UTC,303,0,38.23206666666667,15.32231,3,1,True,False,0,0,0,0,0,30,38,311015300,True
PositionReport,247443700,NEREA               ,38.21554,15.24491,2026-03-22 14:28:31.312794271 +0000 UTC,82.9,84938,38.215535,15.244911666666667,3,5,True,False,0,0,0,0,0,30,75,247443700,True
PositionReport,247141500,ECO AUGUSTA,37.09585,13.94062,2026-03-22 14:28:31.438958778 +0000 UTC,360,23664,37.095850000000006,13.940615000000001,1,3,True,True,-128,0,0,0,0,31,511,247141500,True
PositionReport,247342000,LAURANA             ,38.21637,15.24301,2026-03-22 14:28:32.596175776 +0000 UTC,94,84938,38.21637,15.243005,3,5,True,False,0,0,0,0,0,32,319,247342000,True
PositionReport,247146650,MARIA MADRE,37.95861,12.4266,2026-03-22 14:28:38.986661395 +0000 UTC,206.7,34224,37.95860666666667,12.426594999999999,1,15,True,True,-128,0,7.8,0,0,38,511,247146650,True
PositionReport,247041800,ANTONELLO DA MESSINA,37.98153,12.34056,2026-03-22 14:28:39.305871134 +0000 UTC,209.5,67005,37.98152666666667,12.340558333333332,1,0,True,False,-128,0,11.9,0,0,38,511,247041800,True
PositionReport,247452900,PELLEGRON           ,38.0105,12.50831,2026-03-22 14:28:43.231050377 +0000 UTC,0,84890,38.01050166666666,12.508311666666666,3,5,False,False,0,0,0,0,0,42,306,247452900,True
PositionReport,247320500,MARCO M             ,38.21827,15.24126,2026-03-22 14:28:44.379591635 +0000 UTC,114.1,34428,38.21827333333333,15.241254999999999,1,0,True,False,0,0,0,0,0,42,286,247320500,True
PositionReport,247387500,CARMEN M,37.93516,12.32461,2026-03-22 14:28:45.36395647 +0000 UTC,73.4,3760,37.935163333333335,12.32461,3,0,True,False,-127,0,7.5,0,0,42,114,247387500,True
PositionReport,247234700,ACRUX               ,38.21692,15.24811,2026-03-22 14:28:46.501288948 +0000 UTC,280.1,23664,38.216921666666664,15.24811,1,0,True,False,-128,0,0,0,0,46,511,247234700,True
PositionReport,247387500,CARMEN M,37.93519,12.32453,2026-03-22 14:28:47.66832856 +0000 UTC,70.6,34551,37.935185000000004,12.324533333333333,1,0,True,False,-127,0,7.6,0,0,44,111,247387500,True
PositionReport,247003800,SIMONE MARTINI      ,38.0102,12.5087,2026-03-22 14:29:03.543983695 +0000 UTC,250.5,84394,38.01019833333333,12.508696666666667,3,5,True,False,0,0,0,0,0,2,313,247003800,True
PositionReport,238481940,INKA,38.01528,12.49886,2026-03-22 14:29:07.804147596 +0000 UTC,360,65825,38.01528166666667,12.498854999999999,1,0,True,True,4,0,0,0,0,7,511,238481940,True
PositionReport,247453600,ECO NAPOLI          ,38.10282,11.81,2026-03-22 14:29:21.288922681 +0000 UTC,331.1,33564,38.10281666666666,11.810001666666667,1,0,False,False,1,0,21.7,0,0,19,333,247453600,True
PositionReport,247042100,HELGA,38.00999,12.51116,2026-03-22 14:29:22.401736152 +0000 UTC,360,86506,38.00999,12.511158333333332,3,5,False,True,-128,0,0,0,0,22,511,247042100,True
PositionReport,247415900,VITTORIO MORACE     ,38.0133,12.51154,2026-03-22 14:29:29.513444568 +0000 UTC,351.6,66638,38.013299999999994,12.511541666666666,1,0,True,False,0,0,0,0,0,29,358,247415900,True
PositionReport,247041800,ANTONELLO DA MESSINA,37.97872,12.33857,2026-03-22 14:29:30.418758106 +0000 UTC,208.2,7185,37.978715,12.338574999999999,3,0,True,False,-128,0,14.1,0,0,29,511,247041800,True
PositionReport,238481940,INKA,38.01529,12.49885,2026-03-22 14:29:38.273256564 +0000 UTC,360,25795,38.015285,12.498848333333333,3,0,True,True,12,0,0,0,0,38,511,238481940,True
PositionReport,247146650,MARIA MADRE,37.95666,12.42535,2026-03-22 14:29:38.955775443 +0000 UTC,210.4,23668,37.956655,12.42535,1,15,True,True,-128,0,7.9,0,0,38,511,247146650,True
PositionReport,247320500,MARCO M             ,38.21828,15.24126,2026-03-22 14:29:44.372945584 +0000 UTC,114.1,23668,38.21828166666667,15.241258333333333,1,0,True,False,0,0,0,0,0,41,286,247320500,True
PositionReport,247387500,CARMEN M,37.93846,12.32699,2026-03-22 14:29:46.035483877 +0000 UTC,26.2,2641,37.93846333333333,12.326991666666666,3,0,True,False,-127,0,18.8,0,0,42,83,247387500,True
PositionReport,247041800,ANTONELLO DA MESSINA,37.97753,12.33777,2026-03-22 14:29:49.787887475 +0000 UTC,208.2,0,37.97753,12.337768333333335,1,0,True,False,-128,0,14.4,0,0,49,511,247041800,True
PositionReport,258107000,OLYMPIC DELTA       ,38.01281,12.51928,2026-03-22 14:29:52.346439998 +0000 UTC,13.8,84762,38.01280666666666,12.519283333333334,3,5,False,False,0,0,0,2,0,53,68,258107000,True
PositionReport,538007646,SEA JAGUAR          ,38.21911,15.30403,2026-03-22 14:29:53.830943483 +0000 UTC,223.4,0,38.21911,15.304026666666665,3,1,True,False,0,0,0.2,0,0,37,50,538007646,True
